Frame,ID,Label,x1,y1,x2,y2
357,34,player,137,281,171,388
357,1,player,0,219,54,302
357,51,player,830,309,856,343
357,0,player,197,242,224,343
357,2,player,206,338,246,452
357,3,player,112,402,159,528
357,11,player,90,260,149,345
357,5,player,276,279,310,348
357,1,player,0,219,36,301
357,2,player,201,409,234,455
357,52,player,510,170,525,195
358,19,player,733,291,776,394
358,2,player,203,344,257,457
358,10,player,570,263,629,367
358,3,player,107,409,165,533
358,1,player,0,224,54,306
358,11,player,135,286,168,392
358,3,player,108,445,166,532
358,0,player,195,247,224,348
358,51,player,831,314,857,347
358,5,player,273,283,316,376
358,11,player,87,267,147,343
358,52,player,508,174,523,198
358,11,player,87,265,147,318
358,54,player,904,319,922,349
358,3,player,115,409,142,478
359,3,player,107,411,170,535
359,2,player,206,346,268,456
359,10,player,575,266,628,368
359,1,player,0,228,54,313
359,19,player,728,294,765,393
359,11,player,87,269,147,346
359,11,player,129,289,174,396
359,5,player,270,289,305,361
359,0,player,193,251,220,324
359,0,player,193,287,213,351
359,52,player,506,178,521,202
359,5,player,273,342,311,389
359,5,player,282,348,314,391
360,3,player,103,411,169,534
360,1,player,0,226,56,311
360,2,player,210,340,280,449
360,19,player,723,291,761,395
360,10,player,578,261,627,363
360,11,player,127,287,173,394
360,11,player,91,265,143,345
360,7,player,268,288,302,352
360,0,player,191,249,222,347
360,0,player,191,285,212,350
360,0,player,192,249,220,313
360,51,player,830,316,852,349
361,3,player,103,404,166,529
361,10,player,582,252,629,361
361,1,player,0,219,60,305
361,2,player,220,335,288,447
361,11,player,129,283,170,388
361,19,player,719,280,759,376
361,7,player,265,283,301,356
361,11,player,93,257,141,337
361,0,player,190,244,219,344
361,51,player,830,310,852,344
361,0,player,189,271,215,344
361,5,player,272,335,311,379
361,19,player,736,335,761,388
361,19,player,729,309,761,389
361,52,player,503,170,518,195
362,3,player,104,407,165,532
362,10,player,584,252,632,361
362,1,player,0,220,65,307
362,11,player,129,285,167,388
362,19,player,715,279,758,383
362,5,player,264,287,299,358
362,11,player,96,256,137,341
362,2,player,237,337,291,457
362,0,player,189,245,218,340
362,0,player,189,245,217,311
362,0,player,187,269,214,347
362,51,player,829,313,851,345
362,52,player,503,172,517,198
362,19,player,722,320,761,391
362,2,player,276,339,310,380
363,3,player,106,414,164,538
363,19,player,709,284,757,396
363,10,player,588,259,635,362
363,1,player,0,226,69,314
363,11,player,126,287,161,393
363,2,player,262,294,296,366
363,11,player,100,258,145,347
363,0,player,188,252,217,309
363,0,player,186,289,210,353
363,48,player,259,348,304,458
363,52,player,502,178,516,203
363,2,player,279,349,308,390
363,51,player,825,323,851,353
364,10,player,594,260,639,364
364,3,player,112,413,165,537
364,19,player,705,283,756,395
364,2,player,262,296,295,363
364,0,player,187,254,217,356
364,11,player,126,288,163,394
364,11,player,101,256,151,345
364,3,player,112,469,165,537
364,1,player,0,237,45,316
364,1,player,0,229,72,316
364,48,player,274,349,317,458
364,52,player,501,180,516,205
364,48,player,257,347,314,458
365,3,player,118,414,165,537
365,19,player,701,283,754,392
365,10,player,601,261,643,364
365,3,player,118,461,166,537
365,2,player,262,297,296,361
365,11,player,129,289,163,394
365,11,player,103,253,154,337
365,48,player,280,345,338,459
365,0,player,187,255,214,355
365,1,player,4,235,61,316
365,1,player,5,229,81,315
365,52,player,502,180,517,205
366,19,player,695,282,754,391
366,10,player,608,261,645,362
366,3,player,123,412,165,536
366,11,player,108,251,154,335
366,48,player,284,342,347,458
366,1,player,6,226,79,315
366,11,player,128,288,163,392
366,0,player,187,254,213,353
366,2,player,261,296,296,366
366,1,player,5,229,59,314
366,3,player,124,451,165,535
366,52,player,502,180,516,204
367,48,player,290,338,360,449
367,19,player,689,282,744,390
367,10,player,614,260,649,363
367,1,player,6,223,86,312
367,0,player,186,250,213,352
367,34,player,114,248,154,333
367,3,player,129,408,169,534
367,11,player,128,286,163,390
367,1,player,5,224,58,311
367,2,player,260,294,295,365
367,52,player,502,178,517,201
367,51,player,822,320,855,350
367,0,player,186,274,211,351
368,48,player,299,341,371,452
368,19,player,686,282,723,391
368,3,player,130,411,175,537
368,1,player,9,222,73,315
368,10,player,619,259,654,364
368,0,player,186,252,211,353
368,11,player,131,288,163,391
368,2,player,259,296,292,363
368,11,player,118,250,156,334
368,11,player,120,250,155,313
368,11,player,117,290,143,340
368,52,player,502,179,516,203
368,0,player,186,278,210,353
368,51,player,824,321,860,353
369,3,player,133,415,183,542
369,19,player,682,287,722,394
369,1,player,15,226,98,318
369,10,player,623,259,660,364
369,1,player,15,228,74,318
369,48,player,315,347,379,459
369,11,player,128,291,163,395
369,0,player,186,259,212,355
369,2,player,258,302,293,365
369,0,player,186,301,209,357
369,11,player,122,254,163,336
369,11,player,117,292,145,344
369,11,player,117,294,137,342
369,52,player,502,183,516,208
369,11,player,125,255,161,313
370,19,player,677,284,718,395
370,3,player,129,415,189,541
370,10,player,625,257,666,360
370,1,player,22,226,101,317
370,48,player,330,348,377,460
370,41,player,117,290,163,395
370,1,player,22,235,79,317
370,0,player,186,259,211,355
370,0,player,186,301,209,357
370,11,player,126,252,167,316
370,52,player,502,183,516,207
370,2,player,258,301,293,366
370,11,player,117,292,158,365
370,51,player,828,323,866,359
370,1,player,46,226,102,305
371,3,player,129,410,191,538
371,1,player,34,223,102,314
371,10,player,629,253,669,357
371,19,player,673,279,715,391
371,0,player,185,255,211,355
371,11,player,119,287,163,391
371,34,player,116,246,169,332
371,48,player,342,344,387,451
371,2,player,257,299,291,364
371,48,player,354,398,383,456
371,52,player,502,181,516,205
371,48,player,353,349,385,456
373,9,player,42,282,83,367
374,11,player,106,285,182,374
375,9,player,78,293,112,374
